2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:55.832680 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.832711 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.832753 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.832807 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.832837 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.832866 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.832896 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.832925 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.877956 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.878098 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3341868, 3210110, 3449180, 3316432, 3169690, 3143642, 3240318, 3257124, 3156018, 3226154, 3500422, 3365184, 3242176, 3445222, 3929598, 8256052]
2025-07-23 14:16:55.878154 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.878190 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.878220 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.878251 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.878281 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.878312 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.878340 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.878367 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.944335 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.944477 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344296, 3212536, 3449672, 3315976, 3169538, 3143982, 3240582, 3255606, 3156624, 3226458, 3500650, 3366436, 3241266, 3446094, 3928004, 8254686]
2025-07-23 14:16:55.944528 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.944568 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.944599 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.944634 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.944663 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.944694 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.944736 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.944773 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.010160 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.010276 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343272, 3210336, 3449672, 3316850, 3169538, 3144248, 3240772, 3256592, 3156776, 3225700, 3499892, 3365752, 3241492, 3446018, 3930356, 8254496]
2025-07-23 14:16:56.010320 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.010351 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.010380 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.010412 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.010441 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.010470 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.010500 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.010530 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.075441 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.075564 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343120, 3209730, 3448800, 3317076, 3170676, 3144704, 3242478, 3256592, 3156510, 3225700, 3499892, 3365486, 3241492, 3446018, 3930734, 8254496]
2025-07-23 14:16:56.075630 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.075664 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.075696 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.075726 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.075756 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.075785 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.075815 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.075857 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.121472 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.121577 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342628, 3209464, 3449218, 3314990, 3169082, 3144590, 3241568, 3255378, 3156510, 3225054, 3499360, 3362490, 3240356, 3443438, 3926676, 8254610]
2025-07-23 14:16:56.121621 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.121670 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.121703 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.121742 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.121771 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.121808 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.121837 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.121866 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.165818 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.165953 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343120, 3211208, 3451076, 3317798, 3171852, 3145804, 3239748, 3255644, 3156434, 3225472, 3499550, 3365486, 3241380, 3446472, 3931456, 8255332]
2025-07-23 14:16:56.166004 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.166034 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.166074 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.166106 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.166160 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.166190 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.166222 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.166272 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.232229 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.232284 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344750, 3212536, 3451494, 3317494, 3171586, 3146524, 3242214, 3253178, 3154424, 3224486, 3499436, 3365486, 3240848, 3446056, 3930622, 8257304]
2025-07-23 14:16:56.232364 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.232419 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.232445 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.232477 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.232509 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.232536 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.232564 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.232593 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.278075 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.278133 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344750, 3212536, 3451494, 3315484, 3168628, 3144400, 3241606, 3253178, 3154690, 3224940, 3499436, 3365486, 3241380, 3446548, 3929180, 8257000]
2025-07-23 14:16:56.278203 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.278247 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.278289 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.278319 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.278349 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.278378 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.278407 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.278435 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.344360 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.344484 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344030, 3212006, 3450356, 3315522, 3169158, 3143680, 3239900, 3257464, 3156852, 3225812, 3499172, 3365790, 3241530, 3446246, 3930962, 8255482]
2025-07-23 14:16:56.344543 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.344576 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.344607 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.344639 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.344670 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.344698 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.344740 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.344769 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.409856 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.409997 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344030, 3212308, 3451380, 3316926, 3170220, 3143680, 3241872, 3257464, 3154538, 3224220, 3498754, 3365336, 3241872, 3446246, 3930508, 8255482]
2025-07-23 14:16:56.410047 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.410080 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.410112 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.410143 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.410173 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.410202 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.410232 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.410261 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.475233 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.475300 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3212308, 3450128, 3317646, 3172534, 3145196, 3242668, 3257124, 3156244, 3222514, 3498564, 3365336, 3242024, 3447194, 3931076, 8257266]
2025-07-23 14:16:56.475377 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.475421 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.475452 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.475483 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.475513 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.475543 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.475571 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.475600 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.520800 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.520914 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3209844, 3449142, 3315332, 3169120, 3142694, 3240886, 3254810, 3156244, 3222628, 3493520, 3363136, 3240430, 3443970, 3931076, 8254572]
2025-07-23 14:16:56.520957 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.520988 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.521019 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.521049 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.521079 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.521108 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.521138 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.521167 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.566263 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.566366 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344372, 3212764, 3450128, 3317038, 3170714, 3145196, 3242668, 3257124, 3156776, 3226496, 3500688, 3365032, 3241948, 3445448, 3929672, 8254382]
2025-07-23 14:16:56.566408 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.566441 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.566471 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.566502 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.566532 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.566561 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.566592 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.566620 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.631735 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.631822 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3210982, 3451190, 3317266, 3170562, 3145044, 3242554, 3257616, 3155942, 3220958, 3496820, 3363742, 3239406, 3442150, 3927738, 8256166]
2025-07-23 14:16:56.631871 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.631903 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.631934 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.631964 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.631994 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.632023 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.632053 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.632082 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.677397 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.677468 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3210336, 3450622, 3317266, 3169918, 3146372, 3242024, 3256326, 3155942, 3223614, 3496820, 3364274, 3240128, 3445676, 3930090, 8256810]
2025-07-23 14:16:56.677505 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.677535 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.677567 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.677636 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.677667 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.677696 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.677726 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.677755 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.742893 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.743047 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344296, 3212232, 3451456, 3317722, 3170106, 3142884, 3240658, 3255568, 3154196, 3225812, 3500460, 3365828, 3240886, 3444388, 3931418, 8256924]
2025-07-23 14:16:56.743094 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.743127 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.743158 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.743188 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.743219 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.743252 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.743292 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.743325 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.809061 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.809169 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343576, 3212082, 3450962, 3316470, 3170106, 3142920, 3240772, 3255568, 3155562, 3225774, 3499512, 3365790, 3242100, 3444994, 3931000, 8256166]
2025-07-23 14:16:56.809212 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.809244 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.809275 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.809305 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.809341 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.809370 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.809401 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.809429 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.873920 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.874019 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343576, 3212308, 3450962, 3315864, 3169424, 3142996, 3241416, 3256136, 3155562, 3225320, 3499208, 3365638, 3241492, 3445146, 3932214, 8256090]
2025-07-23 14:16:56.874058 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.874100 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.874137 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.874167 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.874197 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.874225 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.874269 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.874298 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.939311 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.939437 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344296, 3212536, 3451152, 3318214, 3173254, 3146448, 3244072, 3256062, 3156890, 3225774, 3499208, 3365638, 3241038, 3447838, 3931684, 8254118]
2025-07-23 14:16:56.939474 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.939496 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.939516 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.939536 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.939554 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.939572 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.939591 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.939609 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:56.984704 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:56.984764 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342438, 3211096, 3450696, 3315104, 3169386, 3143756, 3240658, 3254316, 3156510, 3222816, 3496402, 3364160, 3240204, 3447572, 3931038, 8254118]
2025-07-23 14:16:56.984832 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:56.984883 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:56.984922 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:56.984952 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:56.984981 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:56.985010 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:56.985041 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:56.985070 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.051141 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.051262 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343688, 3211816, 3451000, 3317646, 3173482, 3146524, 3243162, 3257996, 3156890, 3226154, 3498830, 3364198, 3240544, 3446738, 3929976, 8258138]
2025-07-23 14:16:57.051305 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.051347 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.051375 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.051404 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.051431 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.051459 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.051486 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.051513 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.116372 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.116479 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342740, 3210488, 3449672, 3317570, 3170866, 3144780, 3242404, 3257160, 3156662, 3226040, 3499664, 3365146, 3241986, 3446738, 3929446, 8251690]
2025-07-23 14:16:57.116520 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.116552 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.116582 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.116612 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.116642 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.116670 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.116700 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.116729 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.181796 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.181888 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342514, 3210944, 3449748, 3317114, 3170866, 3144780, 3242176, 3257160, 3156662, 3225624, 3499930, 3365562, 3241872, 3446852, 3926108, 8254308]
2025-07-23 14:16:57.181937 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.181966 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.181996 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.182027 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.182056 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.182084 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:57.182114 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:57.182143 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:57.247206 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:57.247351 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342514, 3211058, 3450660, 3317114, 3171130, 3145234, 3242024, 3257312, 3152984, 3225358, 3499702, 3365032, 3241152, 3445790, 3929710, 8256014]
2025-07-23 14:16:57.247398 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:57.247430 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:57.247463 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:57.247492 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:57.247520 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:57.247547 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
